Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;2562559;16;1197125696 bytes;1000;Quick Sort Hibrido k100;14602;3581
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;46063558;47;1197125696 bytes;1000;Quick Sort Hibrido k1000;82224;554
Semente 2;07/10/2018;15:24:52;07/10/2018;15:24:53;Windows 10;430246412;422;1240822080 bytes;5000;Bubble Sort;1164593;243952
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;257671350;265;1240824176 bytes;5000;Insertion Sort;245870;958
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;6945922;16;1245521536 bytes;5000;Merge Sort;46408;9209
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;5795966;16;1245521536 bytes;5000;Heap Sort;28896;8673
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;15729907;16;1245521536 bytes;5000;Shell Sort;38590;7908
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;8394447;0;1245521536 bytes;5000;Quick Sort Recursivo;26769;6619
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;8306742;0;1245521536 bytes;5000;Quick Sort Mediana de 3;42301;6534
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;8395847;0;1245521536 bytes;5000;Quick Sort Mediana de 5;55201;6534
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:53;Windows 10;8736401;16;1245521536 bytes;5000;Quick Sort Mediana de 7;73261;6534
Semente 2;07/10/2018;15:24:53;07/10/2018;15:24:54;Windows 10;8595047;16;1245521536 bytes;5000;Quick Sort Hibrido k10;26768;6619
Semente 2;07/10/2018;15:24:54;07/10/2018;15:24:54;Windows 10;8569389;0;1245521536 bytes;5000;Quick Sort Hibrido k100;26768;6619
Semente 2;07/10/2018;15:24:54;07/10/2018;15:24:54;Windows 10;257235160;265;1245521536 bytes;5000;Quick Sort Hibrido k1000;245872;958
Semente 2;07/10/2018;15:25:02;07/10/2018;15:25:02;Windows 10;566783761;578;1308950520 bytes;10000;Bubble Sort;1390258;288807
Semente 2;07/10/2018;15:25:02;07/10/2018;15:25:03;Windows 10;335122413;328;1308950520 bytes;10000;Insertion Sort;290905;1048
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;8340798;16;1308950520 bytes;10000;Merge Sort;51294;10240
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;7058352;16;1308950520 bytes;10000;Heap Sort;31923;9592
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;18177704;16;1308950520 bytes;10000;Shell Sort;42378;8718
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;8568456;15;1308950520 bytes;10000;Quick Sort Recursivo;28946;6160
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;8951464;16;1308950520 bytes;10000;Quick Sort Mediana de 3;43397;6123
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;9268227;0;1308950520 bytes;10000;Quick Sort Mediana de 5;57397;6123
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;8948665;16;1308950520 bytes;10000;Quick Sort Mediana de 7;76997;6123
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;8664558;15;1308950520 bytes;10000;Quick Sort Hibrido k10;28945;6160
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;8326803;0;1308950520 bytes;10000;Quick Sort Hibrido k100;28945;6160
Semente 2;07/10/2018;15:25:03;07/10/2018;15:25:03;Windows 10;8423371;15;1308950520 bytes;10000;Quick Sort Hibrido k1000;28945;6160
Semente 2;07/10/2018;15:25:13;07/10/2018;15:25:13;Windows 10;708612309;703;1403795544 bytes;50000;Bubble Sort;1581683;314932
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;404495792;407;1403820240 bytes;50000;Insertion Sort;317182;1124
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;10405587;16;1403820240 bytes;50000;Merge Sort;55597;11123
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;8127601;0;1403820240 bytes;50000;Heap Sort;34620;10415
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;24135084;15;1403820240 bytes;50000;Shell Sort;50278;10193
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;10387860;16;1403820240 bytes;50000;Quick Sort Recursivo;29231;6316
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;11162738;16;1403820240 bytes;50000;Quick Sort Mediana de 3;48437;8092
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;11709493;15;1403820240 bytes;50000;Quick Sort Mediana de 5;63497;8092
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;11003191;15;1403820240 bytes;50000;Quick Sort Mediana de 7;84581;8092
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;9768329;0;1403820240 bytes;50000;Quick Sort Hibrido k10;29230;6316
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;10075762;15;1403820240 bytes;50000;Quick Sort Hibrido k100;29230;6316
Semente 2;07/10/2018;15:25:14;07/10/2018;15:25:14;Windows 10;10006251;15;1403820240 bytes;50000;Quick Sort Hibrido k1000;29230;6316
Semente 2;07/10/2018;15:25:24;07/10/2018;15:25:25;Windows 10;784754334;781;1395376688 bytes;100000;Bubble Sort;1643035;333154
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;456108530;453;1395378784 bytes;100000;Insertion Sort;335442;1143
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;10552072;16;1401082648 bytes;100000;Merge Sort;56670;11341
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;8947265;0;1401082648 bytes;100000;Heap Sort;35261;10609
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;24627255;31;1401082648 bytes;100000;Shell Sort;50561;10402
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;10763403;15;1401082648 bytes;100000;Quick Sort Recursivo;29643;6533
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;11520088;16;1401082648 bytes;100000;Quick Sort Mediana de 3;47625;7909
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;11478568;16;1401082648 bytes;100000;Quick Sort Mediana de 5;62625;7909
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;11384333;0;1401082648 bytes;100000;Quick Sort Mediana de 7;83625;7909
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;10332344;0;1401082648 bytes;100000;Quick Sort Hibrido k10;29642;6533
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;10526881;16;1401082648 bytes;100000;Quick Sort Hibrido k100;29642;6533
Semente 2;07/10/2018;15:25:26;07/10/2018;15:25:26;Windows 10;10436377;15;1401082648 bytes;100000;Quick Sort Hibrido k1000;29642;6533
Semente 2;07/10/2018;15:25:38;07/10/2018;15:25:39;Windows 10;828620613;828;1555260888 bytes;500000;Bubble Sort;1697288;329557
Semente 2;07/10/2018;15:25:39;07/10/2018;15:25:40;Windows 10;459074623;453;1555262984 bytes;500000;Insertion Sort;331895;1168
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;10907089;16;1555262984 bytes;500000;Merge Sort;58090;11636
